ID,Name,Credit,Category
44841,Doe,8835,Bills
44842,Jane,7461,Travel
44843,Kang,6716,Bills
44844,Brown,3270,Travel
44845,Brown,3855,Bills
44846,Kim,7087,Travel
44847,Jerry,4195,Luxury
44848,Park,380,Entertainment
44849,Sarah,8996,Entertainment
44850,Kim,96,Entertainment
44851,Jung,9123,Grocery
44852,Smith,7699,Entertainment
44853,Smith,7374,Bills
44854,Jack,5694,Bills
44855,Kang,2059,Entertainment
44856,Tom,851,Travel
44857,Jane,1357,Grocery
44858,Park,2226,Bills
44859,Tom,865,Entertainment
44860,Kim,7811,Entertainment
44861,Park,4851,Travel
44862,Smith,6730,Travel
44863,Kang,3769,Entertainment
44864,Choi,2696,Bills
44865,John,7507,Luxury
44866,Park,9928,Travel
44867,Jane,9493,Luxury
44868,David,4183,Entertainment
44869,Kim,512,Luxury
44870,Kang,882,Entertainment
44871,Kim,5279,Travel
44872,Sarah,6406,Travel
44873,Han,9015,Travel
44874,Doe,4782,Entertainment
44875,Jung,3288,Bills
44876,Jung,1621,Entertainment
44877,Kim,9056,Bills
44878,Jerry,4775,Bills
44879,Doe,7094,Luxury
44880,Jerry,3167,Bills
44881,Doe,6977,Entertainment
44882,Brown,2529,Bills
44883,Smith,9441,Travel
44884,David,6481,Luxury
44885,Jack,5031,Travel
44886,Jack,1481,Grocery
44887,David,3015,Luxury
44888,Jack,9570,Entertainment
44889,Han,1623,Entertainment
44890,Smith,2993,Entertainment
44891,Jack,4585,Grocery
44892,Jung,3768,Grocery
44893,Jerry,5930,Entertainment
44894,David,7051,Grocery
44895,Jane,2571,Luxury
44896,David,4522,Travel
44897,Jane,2699,Entertainment
44898,Jerry,9984,Travel
44899,Jack,1873,Bills
44900,Jane,5410,Bills
44901,Han,7436,Travel
44902,Sarah,8151,Luxury
44903,Doe,3606,Luxury
44904,Brown,8735,Luxury
44905,John,1053,Travel
44906,Jack,8119,Entertainment
44907,David,9824,Luxury
44908,Tom,5933,Travel
44909,Choi,7675,Grocery
44910,Park,1827,Bills
44911,Kang,7438,Bills
44912,Jane,4087,Luxury
44913,Park,7884,Entertainment
44914,Park,185,Bills
44915,Kim,4403,Grocery
44916,Sarah,5335,Grocery
44917,Kim,1785,Travel
44918,Jerry,8899,Luxury
44919,John,1771,Travel
44920,Tom,9346,Grocery
44921,Sarah,1752,Luxury
44922,David,2016,Luxury
44923,Jung,6107,Travel
44924,Kang,9716,Travel
44925,Park,7033,Entertainment
44926,Choi,6713,Travel
44927,Doe,4975,Entertainment
44928,David,3569,Entertainment
44929,Kim,4730,Entertainment
44930,David,3236,Travel
44931,David,7184,Entertainment
44932,Jung,7630,Bills
44933,Doe,5389,Grocery
44934,John,2296,Bills
44935,Brown,500,Bills
44936,Tom,4529,Grocery
44937,Doe,5642,Travel
44938,Park,2107,Travel
44939,Choi,558,Grocery
44940,Kang,5020,Travel
44941,Tom,2748,Travel
44942,Tom,7566,Entertainment
44943,Jung,8299,Grocery
44944,Smith,6267,Entertainment
44945,Jack,6869,Entertainment
44946,Doe,5648,Entertainment
44947,Jerry,2722,Travel
44948,Sarah,3960,Luxury
44949,John,9589,Grocery
44950,Jane,7526,Grocery
44951,Han,9727,Luxury
44952,Brown,706,Bills
44953,Brown,5707,Bills
44954,Choi,4698,Luxury
44955,Park,2220,Travel
44956,Han,4086,Luxury
44957,Kim,204,Travel
44958,Brown,374,Travel
44959,Choi,4057,Luxury
44960,Kim,9831,Entertainment
44961,David,6643,Travel
44962,Tom,8330,Grocery
44963,Kim,8657,Travel
44964,Sarah,9345,Grocery
44965,Jung,9606,Entertainment
44966,Jerry,1184,Travel
44967,Tom,7937,Grocery
44968,Kim,1415,Bills
44969,Jack,39,Entertainment
44970,Choi,7838,Travel
44971,David,9255,Entertainment
44972,Kim,6012,Bills
44973,Kim,2466,Travel
44974,David,8562,Luxury
44975,Jane,8893,Travel
44976,Han,6391,Bills
44977,Sarah,6127,Travel
44978,Jerry,6439,Travel
44979,Doe,2022,Travel
44980,David,2790,Grocery
44981,Kim,3210,Bills
44982,Kang,778,Grocery
44983,Kim,6453,Travel
44984,Tom,2134,Grocery
44985,Jack,9094,Travel
44986,Doe,6379,Grocery
44987,Han,3826,Travel
44988,Kim,6085,Entertainment
44989,Choi,6678,Bills
44990,Brown,7988,Bills
44991,Doe,321,Bills
44992,John,8912,Grocery
44993,Smith,480,Entertainment
44994,Sarah,6687,Luxury
44995,Sarah,4730,Bills
44996,Doe,9860,Luxury
44997,Jerry,2301,Entertainment
44998,Sarah,9839,Entertainment
44999,Jung,9041,Travel
45000,Tom,5118,Bills
45001,Jung,6956,Entertainment
45002,Han,1328,Bills
45003,John,9937,Travel
45004,Smith,8889,Entertainment
45005,Park,7250,Entertainment
45006,Park,5382,Grocery
45007,Han,8343,Entertainment
45008,Smith,1250,Luxury
45009,Doe,6561,Bills
45010,Jung,6823,Grocery
45011,Doe,3137,Grocery
45012,Sarah,9762,Bills
45013,Kang,1796,Bills
45014,David,8736,Entertainment
45015,David,1790,Entertainment
45016,Smith,8261,Travel
45017,Jerry,2738,Grocery
45018,John,7447,Bills
45019,Choi,915,Entertainment
45020,Kim,3604,Bills
45021,Smith,9142,Luxury
45022,John,3545,Luxury
45023,Sarah,5155,Bills
45024,Brown,5859,Grocery
45025,Jung,5675,Grocery
45026,Brown,5968,Luxury
45027,David,3252,Entertainment
45028,Jane,1511,Travel
45029,David,3532,Travel
45030,Jack,5819,Luxury
45031,Park,7333,Entertainment
45032,Jane,129,Grocery
45033,Tom,1283,Bills
45034,Kim,1457,Entertainment
45035,Han,7545,Luxury
45036,Doe,4885,Grocery
45037,David,2320,Bills
45038,Smith,2962,Entertainment
45039,Doe,2320,Travel
45040,Smith,8115,Grocery
45041,Han,7264,Grocery
45042,David,5711,Grocery
45043,Kim,3125,Bills
45044,Brown,5530,Luxury
45045,Brown,6367,Travel
45046,David,4205,Bills
45047,John,9128,Travel
45048,Choi,6230,Luxury
45049,Jack,6128,Grocery
45050,Kim,9704,Bills
45051,Brown,7528,Luxury
45052,Jung,4100,Luxury
45053,Jack,4278,Travel
45054,Smith,1859,Grocery
45055,Jerry,1924,Travel
45056,Han,9998,Luxury
45057,Kang,7038,Luxury
45058,Sarah,1670,Entertainment
45059,Choi,1784,Grocery
45060,Jack,1462,Luxury
45061,David,9046,Entertainment
45062,Jack,8769,Grocery
45063,Sarah,7902,Bills
45064,Kang,3243,Grocery
45065,Tom,7898,Bills
45066,Jack,1901,Luxury
45067,Doe,3826,Entertainment
45068,Doe,7549,Luxury
45069,Jung,3844,Bills
45070,David,7725,Travel
45071,John,6230,Grocery
45072,Smith,8133,Grocery
45073,Doe,4296,Bills
45074,John,5551,Travel
45075,John,3655,Bills
45076,David,3057,Luxury
45077,John,6153,Travel
45078,Tom,553,Travel
45079,Tom,8917,Luxury
45080,Brown,809,Luxury
45081,Smith,3844,Entertainment
45082,Jung,3992,Travel
45083,Sarah,5772,Grocery
45084,Han,8326,Travel
45085,Kim,3640,Entertainment
45086,Smith,6087,Entertainment
45087,Tom,9481,Travel
45088,Brown,3203,Entertainment
45089,Doe,650,Grocery
45090,John,701,Travel
45091,Jane,7602,Luxury
45092,Doe,5153,Travel
45093,Sarah,4800,Luxury
45094,Doe,2888,Entertainment
45095,Park,8381,Travel
45096,Sarah,2703,Luxury
45097,Sarah,3931,Bills
45098,Han,7264,Travel
45099,John,4562,Entertainment
45100,Jerry,8463,Entertainment
45101,Jack,6181,Entertainment
45102,Jerry,4828,Luxury
45103,Tom,4004,Entertainment
45104,Jane,3971,Grocery
45105,Kang,2205,Bills
45106,John,9001,Bills
45107,Tom,4356,Bills
45108,Jane,1606,Entertainment
45109,Jerry,4898,Luxury
45110,John,6520,Bills
45111,Tom,2964,Grocery
45112,Jane,1742,Grocery
45113,John,326,Travel
45114,John,5424,Entertainment
45115,Sarah,5246,Bills
45116,Jung,4887,Grocery
45117,Smith,723,Grocery
45118,Jerry,65,Entertainment
45119,Tom,8350,Entertainment
45120,Smith,9095,Luxury
45121,Park,464,Travel
45122,Kang,9569,Luxury
45123,John,4352,Entertainment
45124,Jane,65,Travel
45125,Tom,7962,Grocery
45126,Jung,8552,Entertainment
45127,Brown,1958,Bills
45128,Doe,5804,Bills
45129,Jane,6777,Luxury
45130,Smith,4616,Travel
45131,Jung,3121,Luxury
45132,Tom,4169,Travel
45133,John,198,Luxury
45134,Kim,284,Bills
45135,Sarah,60,Grocery
45136,Choi,5084,Luxury
45137,Park,5318,Luxury
45138,Sarah,9315,Luxury
45139,Doe,2055,Entertainment
45140,Han,6791,Bills
45141,John,3588,Entertainment
45142,Park,9582,Entertainment
45143,Doe,2666,Travel
45144,Tom,6393,Bills
45145,Kim,3992,Bills
45146,Kang,6536,Bills
45147,Choi,9906,Luxury
45148,John,8997,Grocery
45149,Kim,6359,Entertainment
45150,John,1190,Grocery
45151,Jane,9597,Travel
45152,Kim,4999,Travel
45153,Kim,7928,Travel
45154,John,2010,Bills
45155,Choi,4969,Grocery
45156,Doe,2288,Grocery
45157,Jung,1675,Travel
45158,Jerry,5533,Entertainment
45159,Jung,4474,Luxury
45160,Sarah,8032,Grocery
45161,Brown,4263,Entertainment
45162,Kim,33,Luxury
45163,Smith,3040,Grocery
45164,Han,9738,Bills
45165,Jane,28,Travel
45166,Jack,5385,Entertainment
45167,Tom,3629,Travel
45168,Kim,8502,Luxury
45169,Jerry,4571,Bills
45170,Doe,6522,Travel
45171,John,8604,Luxury
45172,Sarah,7625,Travel
45173,John,7594,Entertainment
45174,Jack,504,Entertainment
45175,Smith,6398,Grocery
45176,Brown,3625,Bills
45177,Smith,4579,Entertainment
45178,Jack,898,Bills
45179,Tom,2591,Travel
45180,David,1757,Bills
45181,Choi,3169,Luxury
45182,Brown,5165,Bills
45183,Choi,266,Grocery
45184,Kim,6681,Bills
45185,Jane,1894,Travel
45186,John,8351,Bills
45187,Choi,2164,Entertainment
45188,David,9608,Luxury
45189,Smith,9697,Grocery
45190,Han,8747,Grocery
45191,Han,3150,Bills
45192,Jack,5633,Bills
45193,Choi,8153,Grocery
45194,David,1314,Bills
45195,Kim,6157,Grocery
45196,Jack,2905,Travel
45197,Jerry,9126,Entertainment
45198,Choi,7737,Bills
45199,Sarah,6989,Grocery
45200,Brown,1566,Bills
45201,Smith,5504,Bills
45202,Smith,6054,Travel
45203,David,3747,Entertainment
45204,Jung,797,Luxury
45205,Choi,1351,Entertainment
45206,Han,3221,Grocery
45207,Sarah,2567,Travel
45208,Doe,9119,Bills
45209,David,9720,Grocery
45210,Jung,9143,Travel
45211,Park,8164,Bills
45212,Brown,9828,Bills
45213,Jerry,2675,Luxury
45214,Sarah,4337,Bills
45215,Tom,3115,Bills
45216,Brown,5228,Travel
45217,Jack,1479,Travel
45218,John,6801,Entertainment
45219,Jung,6212,Bills
45220,Smith,9108,Luxury
45221,Han,9828,Bills
45222,Smith,5732,Travel
45223,Han,405,Travel
45224,Kang,9198,Travel
45225,Jack,8062,Bills
45226,Brown,1674,Entertainment
45227,Kang,2284,Grocery
45228,Jack,5145,Luxury
45229,Choi,4752,Entertainment
45230,Jack,1646,Luxury
45231,Sarah,4869,Grocery
45232,David,4194,Travel
45233,Jack,880,Bills
45234,John,3205,Luxury
45235,Han,4467,Luxury
45236,Jane,3501,Bills
45237,Kim,2441,Luxury
45238,David,506,Bills
45239,Brown,2998,Entertainment
45240,Tom,1416,Grocery
45241,Smith,7341,Entertainment
45242,Doe,1073,Entertainment
45243,Tom,6875,Bills
45244,Jung,8697,Luxury
45245,Sarah,9658,Grocery
45246,Brown,9086,Luxury
45247,Smith,2086,Luxury
45248,John,1975,Entertainment
45249,Tom,9807,Grocery
45250,Brown,1937,Luxury
45251,John,3667,Travel
45252,Doe,8570,Bills
45253,John,5517,Bills
45254,Sarah,5818,Bills
45255,Jung,9784,Bills
45256,Choi,5245,Grocery
45257,Kim,8493,Entertainment
45258,Kim,5306,Luxury
45259,Doe,2418,Entertainment
45260,Choi,4432,Grocery
45261,David,1132,Entertainment
45262,Sarah,4452,Luxury
45263,Han,565,Luxury
45264,Smith,5443,Grocery
45265,David,5290,Luxury
45266,Park,419,Travel
45267,Jane,7426,Grocery
45268,Kang,2978,Grocery
45269,Park,1157,Bills
45270,Doe,8986,Bills
45271,Kang,5021,Travel
45272,Park,8065,Entertainment
45273,Jane,8432,Luxury
45274,Park,6246,Entertainment
45275,Tom,7061,Entertainment
45276,Jung,517,Entertainment
45277,John,1491,Grocery
45278,Kang,7374,Luxury
45279,Kim,9079,Travel
45280,Park,9325,Travel
45281,Choi,799,Travel
45282,Park,6317,Travel
45283,John,6588,Travel
45284,Jack,7150,Travel
45285,Jane,6382,Travel
45286,Tom,7785,Bills
45287,Smith,8921,Luxury
45288,Jane,427,Travel
45289,Doe,9970,Travel
45290,Park,7893,Luxury
45291,Brown,1047,Travel
45292,Tom,1328,Bills
45293,Tom,8657,Entertainment
45294,Han,2629,Entertainment
45295,Doe,2036,Entertainment
45296,Jerry,6562,Grocery
45297,Kang,3571,Luxury
45298,Choi,3327,Grocery
45299,Smith,2939,Travel
45300,Jack,5865,Luxury
45301,Jerry,1224,Grocery
45302,John,1736,Entertainment
45303,Sarah,5691,Travel
45304,Doe,1245,Entertainment
45305,Sarah,4254,Luxury
45306,Doe,6608,Luxury
45307,Kang,3101,Travel
45308,Choi,3734,Travel
45309,Park,3156,Entertainment
45310,Jack,4346,Entertainment
45311,Doe,3642,Grocery
45312,Kang,3660,Travel
45313,Doe,4197,Travel
45314,John,9545,Grocery
45315,Tom,7148,Bills
45316,Doe,166,Grocery
45317,Jane,1144,Luxury
45318,Jerry,5185,Luxury
45319,Han,4713,Grocery
45320,Jane,4814,Bills
45321,David,6546,Bills
45322,Doe,3804,Bills
45323,John,3000,Travel
45324,Tom,7564,Grocery
45325,David,3817,Grocery
45326,Tom,3387,Luxury
45327,Doe,8824,Travel
45328,Park,9254,Bills
45329,John,4707,Travel
45330,Park,7055,Entertainment
45331,Choi,1072,Bills
45332,Jerry,1378,Travel
45333,Jung,7014,Luxury
45334,Kang,641,Entertainment
45335,Kang,4182,Entertainment
45336,Doe,1293,Grocery
45337,David,1550,Entertainment
45338,Smith,7575,Entertainment
45339,Brown,126,Luxury
45340,Jerry,9580,Luxury
45341,Jack,6019,Luxury
45342,Jung,159,Luxury
45343,Jung,4508,Entertainment
45344,Doe,7598,Entertainment
45345,David,7584,Grocery
45346,Park,8873,Travel
45347,Sarah,3418,Travel
45348,Jerry,594,Grocery
45349,Han,1537,Entertainment
45350,David,8545,Grocery
45351,Kang,6646,Grocery
45352,David,7635,Luxury
45353,Sarah,2946,Travel
45354,Tom,4002,Bills
45355,Jung,8766,Bills
45356,David,1758,Luxury
45357,David,4824,Luxury
45358,Jerry,5835,Bills
45359,Jung,5470,Luxury
45360,Jack,703,Bills
45361,Choi,2762,Travel
45362,Kang,4770,Travel
45363,Jane,8691,Luxury
45364,Brown,5233,Luxury
45365,Doe,2922,Bills
45366,Kim,2467,Entertainment
45367,Doe,6304,Grocery
45368,David,9974,Travel
45369,John,9200,Grocery
45370,Jerry,2469,Grocery
45371,Han,1292,Travel
45372,Kang,3322,Travel
45373,Smith,3399,Bills
45374,Doe,7158,Travel
45375,Jerry,3481,Bills
45376,Sarah,6062,Travel
45377,Choi,5473,Travel
45378,Jack,2583,Luxury
45379,Brown,6253,Luxury
45380,Han,1673,Bills
45381,Smith,2140,Luxury
45382,Smith,6640,Grocery
45383,Jack,3444,Luxury
45384,Kim,1667,Luxury
45385,Han,9689,Entertainment
45386,John,4471,Luxury
45387,Han,8444,Travel
45388,Jack,7093,Bills
45389,Sarah,3706,Luxury
45390,Brown,3011,Travel
45391,Tom,9802,Travel
45392,Jane,4849,Bills
45393,Sarah,7147,Luxury
45394,John,8828,Luxury
45395,Jack,1527,Luxury
45396,Jung,6467,Bills
45397,Smith,8080,Entertainment
45398,Smith,1982,Luxury
45399,Smith,1907,Luxury
45400,Choi,9286,Luxury
45401,Kang,3182,Luxury
45402,Han,4826,Bills
45403,John,9728,Luxury
45404,Park,5487,Grocery
45405,David,5376,Entertainment
45406,Jack,42,Entertainment
45407,John,6414,Travel
45408,Han,4625,Travel
45409,Jack,9649,Luxury
45410,Jack,1877,Travel
45411,Park,2006,Luxury
45412,Park,1538,Entertainment
45413,Kang,4789,Travel
45414,Sarah,9779,Grocery
45415,Jane,1350,Grocery
45416,Smith,7853,Luxury
45417,Kim,6375,Travel
45418,David,3764,Bills
45419,Jack,8560,Luxury
45420,Han,4550,Entertainment
45421,Tom,453,Entertainment
45422,Tom,6622,Grocery
45423,Smith,3036,Bills
45424,Smith,1228,Grocery
45425,Han,5303,Travel
45426,Kang,8517,Grocery
45427,Choi,1571,Grocery
45428,Jerry,7233,Travel
45429,Han,9488,Grocery
45430,Smith,4988,Bills
45431,Jung,2692,Luxury
45432,John,3482,Travel
45433,Jung,5924,Entertainment
45434,Sarah,801,Travel
45435,Smith,7339,Bills
45436,Jung,342,Bills
45437,John,3476,Bills
45438,Han,6336,Grocery
45439,Brown,8250,Bills
45440,Kang,2260,Grocery
45441,John,6527,Luxury
45442,Tom,3479,Luxury
45443,Jung,9480,Entertainment
45444,Smith,1811,Luxury
45445,Sarah,1660,Entertainment
45446,Choi,7094,Entertainment
45447,Sarah,2882,Travel
45448,Jung,8171,Travel
45449,Sarah,6607,Grocery
45450,David,835,Grocery
45451,Jane,9017,Luxury
45452,Doe,9200,Entertainment
45453,Park,9019,Travel
45454,Jerry,9926,Grocery
45455,Han,6712,Bills
45456,Sarah,1652,Grocery
45457,Smith,9022,Entertainment
45458,Brown,8512,Luxury
45459,David,8350,Bills
45460,Choi,7480,Entertainment
45461,Doe,1662,Bills
45462,Jung,3258,Luxury
45463,Smith,5673,Entertainment
45464,Park,9256,Entertainment
45465,Kang,4620,Bills
45466,Jung,3846,Entertainment
45467,Doe,1981,Bills
45468,Doe,4664,Luxury
45469,Kim,3469,Bills
45470,Jane,4483,Grocery
45471,John,7602,Bills
45472,Doe,5206,Bills
45473,Tom,4181,Luxury
45474,Sarah,6604,Bills
45475,Jane,7384,Entertainment
45476,Jerry,6714,Entertainment
45477,Sarah,7671,Bills
45478,Tom,8594,Grocery
45479,Jerry,3786,Bills
45480,Kim,1519,Luxury
45481,Choi,7219,Entertainment
45482,David,6850,Grocery
45483,Jane,1574,Travel
45484,Sarah,3898,Entertainment
45485,Jung,146,Travel
45486,Kang,6768,Entertainment
45487,Han,7010,Travel
45488,Park,3126,Entertainment
45489,Jane,1173,Luxury
45490,Park,8366,Luxury
45491,Han,7233,Entertainment
45492,Smith,9485,Entertainment
45493,Jung,9572,Entertainment
45494,Choi,3504,Luxury
45495,Doe,4497,Travel
45496,Jung,8385,Entertainment
45497,Park,9506,Bills
45498,David,4530,Entertainment
45499,Brown,3963,Luxury
45500,John,2016,Entertainment
45501,Kim,6459,Grocery
45502,Jack,945,Grocery
45503,Jane,4230,Grocery
45504,Tom,9765,Luxury
45505,David,386,Travel
45506,Smith,9273,Grocery
45507,Jung,2529,Luxury
45508,John,9006,Entertainment
45509,Smith,2757,Entertainment
45510,Tom,4928,Bills
45511,Tom,4071,Travel
45512,John,8783,Grocery
45513,Han,4513,Travel
45514,John,1257,Entertainment
45515,Kim,3166,Travel
45516,Jane,8376,Grocery
45517,Park,337,Travel
45518,Smith,8595,Entertainment
45519,Doe,7226,Luxury
45520,Kim,8237,Entertainment
45521,Han,7076,Entertainment
45522,Jerry,9398,Entertainment
45523,Tom,8528,Entertainment
45524,Doe,3480,Bills
45525,David,7377,Entertainment
45526,Jack,4299,Grocery
45527,Kang,9026,Luxury
45528,Han,3709,Bills
45529,Choi,2792,Travel
45530,Smith,6370,Bills
45531,Choi,1956,Entertainment
45532,Jane,2351,Travel
45533,Choi,244,Bills
45534,Choi,2093,Travel
45535,Brown,7935,Travel
45536,Jerry,1181,Travel
45537,Jane,7231,Luxury
45538,Sarah,9422,Entertainment
45539,Kang,4405,Grocery
45540,Sarah,9532,Bills
45541,Choi,12,Grocery
45542,Jung,9015,Travel
45543,Jung,7700,Luxury
45544,Jack,1572,Entertainment
45545,Jerry,5127,Bills
45546,Kim,6938,Entertainment
45547,Kang,9590,Entertainment
45548,Brown,3673,Luxury
45549,Doe,383,Grocery
45550,David,5056,Entertainment
45551,John,9414,Grocery
45552,Doe,2103,Travel
45553,Jane,8630,Bills
45554,Jane,9853,Travel
45555,Han,2788,Luxury
45556,Doe,4508,Entertainment
45557,Kim,8190,Grocery
45558,Jung,3979,Grocery
45559,Jack,8149,Travel
45560,Jane,6830,Bills
45561,Doe,9217,Travel
45562,Kang,8955,Grocery
45563,Jerry,7835,Travel
45564,Kim,6910,Travel
45565,Jane,5784,Grocery
45566,Kang,8047,Travel
45567,Park,5921,Luxury
45568,Brown,573,Luxury
45569,Kim,2739,Grocery
45570,John,6209,Grocery
45571,Sarah,38,Bills
45572,Smith,1031,Entertainment
45573,Smith,3237,Travel
45574,John,6715,Luxury
45575,Doe,6167,Luxury
45576,David,6436,Bills
45577,Smith,1537,Luxury
45578,Sarah,1151,Grocery
45579,Smith,1154,Travel
45580,John,8535,Bills
45581,Sarah,5105,Luxury
45582,Jane,2405,Travel
45583,Smith,1530,Grocery
45584,Brown,7587,Luxury
45585,Doe,998,Grocery
45586,Jung,9097,Bills
45587,Jung,7230,Bills
45588,Han,1849,Grocery
45589,John,1953,Bills
45590,John,3668,Entertainment
45591,Jerry,4667,Entertainment
45592,Jerry,6660,Bills
45593,David,9964,Luxury
45594,John,2379,Bills
45595,Jung,2166,Entertainment
45596,Park,2506,Grocery
45597,Choi,8268,Travel
45598,Jung,704,Grocery
45599,David,7260,Entertainment
45600,Brown,4893,Luxury
45601,Kang,9249,Luxury
45602,Sarah,1539,Travel
45603,Han,7667,Entertainment
45604,Jack,1182,Bills
45605,Sarah,1252,Entertainment
45606,David,577,Travel
45607,Han,5985,Travel
45608,Jerry,8082,Grocery
45609,David,6666,Bills
45610,Sarah,7888,Luxury
45611,Doe,260,Bills
45612,Han,1120,Travel
45613,Smith,8368,Luxury
45614,Jung,1590,Entertainment
45615,Park,6647,Grocery
45616,Park,6459,Entertainment
45617,Jung,9176,Luxury
45618,Brown,5691,Entertainment
45619,Brown,7835,Grocery
45620,Jane,4666,Bills
45621,Sarah,1833,Bills
45622,Sarah,9308,Bills
45623,Jane,4755,Bills
45624,Jack,4711,Entertainment
45625,Park,4660,Entertainment
45626,Choi,2027,Grocery
45627,Jung,4256,Grocery
45628,Jack,5611,Entertainment
45629,Kang,6021,Entertainment
45630,Jack,2250,Luxury
45631,Choi,7737,Entertainment
45632,Brown,1012,Bills
45633,Brown,9006,Entertainment
45634,Kang,4271,Luxury
45635,Jane,4945,Bills
45636,Sarah,626,Travel
45637,Han,8202,Travel
45638,Jane,9217,Luxury
45639,John,3032,Travel
45640,John,4771,Bills
45641,Jack,1761,Entertainment
45642,John,9589,Bills
45643,Brown,515,Bills
45644,Doe,859,Luxury
45645,Jung,7028,Entertainment
45646,Jung,8116,Entertainment
